Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12
10.12281251,6.101136858,8.005586759,2.229495982,3.257740762,4.100593606,4.002207455,5.544675954,5.504785731,4.432644001,2.563370268,3.014090008
12.49725814,5.07481288,9.33774288,2.150557425,3.366287169,4.142800009,4.122317772,5.617419922,5.519544025,4.338923774,2.447103163,2.855803082
10.36127439,2.993543261,7.29942545,2.035152114,3.550260525,4.277097096,4.349601194,5.965121991,6.154733372,4.906406775,2.36405667,2.648128057
9.43862638,2.417720441,6.286720838,1.942813797,3.49616072,4.64622198,4.923521646,6.28218491,6.829224611,5.49208902,2.235631757,2.505296238
9.135461784,2.299144098,5.616089257,1.974093686,3.480577958,4.9430594,5.198328434,6.962909456,7.66965248,5.825996826,2.125905235,2.445220359
8.753679302,2.227619679,5.141227025,2.245099359,3.617728095,5.324519776,5.663294331,8.022542028,8.453674315,5.21355278,2.072903307,2.428803595
8.746270813,2.328257639,4.888253801,2.713064155,4.025506315,5.731873656,6.210891179,8.703948572,9.489821831,5.521239962,2.231200315,2.443629988
8.957094191,2.78131218,4.804342732,3.132540443,4.61846064,6.806403681,7.176356565,10.16203286,11.14607236,5.812093251,2.796210922,2.947908998
12.05630156,3.66264284,6.142407602,3.819405836,4.798810982,6.838999804,7.172278737,10.05360709,10.34642919,6.301483307,3.762358028,4.000022352
9.893237828,4.349095166,4.901331249,3.980221509,4.786006364,6.510219535,6.852932556,9.653885383,9.4694553,6.553489822,4.320952324,4.629987169
9.275851755,4.55848376,4.659304395,4.312657295,4.976060649,6.257797499,6.563189627,9.113495021,9.058573402,5.997774309,4.191124795,4.425824225
9.166648978,4.333592886,4.429407039,4.151129307,5.057556229,6.179376639,6.418030075,8.424277581,8.095373639,5.33643247,3.962267429,4.069251231
9.266304243,3.91178364,4.117195183,3.268351123,4.265971389,5.336775401,5.464857453,7.255885732,6.813553291,4.444374654,3.589337754,3.692917441
9.115176461,3.143986767,3.723040345,2.368579373,3.347568907,4.296714,4.335853052,5.962265635,5.558997808,3.389877308,2.874058861,2.969743311
9.206908221,2.372165007,3.434965471,1.4400965,2.400349619,3.185709493,3.313374027,4.663607746,4.320597016,2.359890085,2.157201051,2.268514343
9.402738627,1.948757913,3.201669273,1.164103339,1.963558532,2.588102064,2.776548045,4.012671187,3.650378264,1.85083612,1.433594854,1.534108311
9.691237485,2.673174936,3.045643192,1.051136923,1.602026705,2.263595268,2.459456674,3.490188919,3.205248062,1.535655962,1.143845475,1.243481245
10.00430001,3.541994849,3.182472099,1.032697862,1.346705077,2.078921869,2.197246435,3.224180198,2.924788054,1.434741355,1.026882413,1.122961391
10.36704533,4.921046301,3.349109397,1.085578622,1.178911197,1.986775959,2.173036126,3.101350266,2.751083952,1.35233903,1.007169935,1.105451174
10.70250667,5.770471831,3.496782298,1.443464484,1.51562245,2.238548026,2.357854963,3.331146635,2.922256627,1.669641728,1.069348108,1.373735579
11.15442835,7.132907861,3.777681852,2.212944501,2.356462279,2.94365453,3.038943196,4.06981298,3.527610124,2.556970452,1.450130878,2.424205481
11.7709466,11.4482979,4.231664289,2.755347392,2.86267542,3.500869654,3.668008589,4.629432478,4.133143517,3.236500118,2.279504439,6.355543458
12.33283539,9.025851199,4.460678011,2.601344456,2.665291755,3.467332692,3.704757027,4.63937978,4.165396318,3.046030376,2.893371916,5.009789664
12.3218853,6.578627657,4.399453598,2.338326708,2.566280526,3.491397964,3.930931057,4.819806096,4.325044773,2.617003991,2.835954415,3.639330914
