Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12
0.081574,0.054916,0.036892,0.015933,0.058176,0.087573,0.084412,0.084759,0.086902,0.092746,0.024287,0.012088
0.075591,0.114241,0.023402,0.027922,0.076791,0.103096,0.098795,0.102339,0.063581,0.110522,0.02616,0.0156
0.116366,0.130733,0.023338,0.033976,0.116716,0.111877,0.049317,0.11275,0.082715,0.120566,0.029291,0.044684
0.120031,0.137454,0.042373,0.043076,0.048826,0.112171,0.111678,0.115127,0.085589,0.121879,0.105421,0.017706
0.114735,0.133228,0.020274,0.030552,0.08876,0.10698,0.096063,0.087037,0.003581,0.114771,0.04651,0.027614
0.087744,0.11928,0.040399,0.029122,0.055211,0.070982,0.046197,0.069554,0.036642,0.099418,0.01622,0.009385
0.077047,0.095485,0.016664,0.030155,0.078144,0.064254,0.083235,0.039037,0.024924,0.07523,0.00802,0.012367
0.0419,0.060347,0.017852,0.015823,0.025808,0.010697,0.05993,0.058289,0.032003,0.042658,0.021704,0.002285
0,0.016594,0.005389,0.012666,0.019297,0.014842,0.029994,0.008658,0.001514,0.008149,0,0
0,0,0,0.000402,0.003451,0.002025,0.006025,0.004877,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.000259,0,0,0,0,0,0
0,0,0,0.001448,0.004442,0.009304,0.007506,0.006534,0.000172,0.001402,0,0
0.00114,0.006327,0.000867,0.014444,0.01891,0.036212,0.033786,0.030575,0.00118,0.031334,0.024955,0.002624
0.03636,0.050385,0.024082,0.016913,0.063434,0.063998,0.063546,0.061193,0.014654,0.066875,0.063817,0.021083
0.062798,0.085478,0.002961,0.020618,0.041825,0.083831,0.048298,0.085542,0.004697,0.092531,0.091779,0.040398
0.078377,0.108988,0.005906,0.050933,0.050453,0.099003,0.100933,0.102892,0.009459,0.106888,0.109563,0.051767
0.112325,0.123344,0.004442,0.007704,0.083039,0.108013,0.085095,0.112731,0.01134,0.116401,0.119205,0.051184
0.11733,0.128383,0.006709,0.018695,0.092298,0.083918,0.101502,0.099126,0.006395,0.113919,0.120245,0.046343
0.068669,0.123784,0.0072,0.010471,0.080532,0.0752,0.096097,0.087082,0.006287,0.103975,0.112502,0.042722
0.058599,0.109849,0.090433,0.010426,0.100639,0.034378,0.100457,0.094347,0.040168,0.094295,0.096157,0.02871
0.073907,0.086936,0.052719,0.034361,0.080399,0.021154,0.041712,0.083233,0.042166,0.068944,0.070327,0.031163
0.026369,0.05458,0.053909,0.022626,0.054183,0.042808,0.007271,0.058714,0.022598,0.037023,0.033187,0.005434
0,0.014873,0.000982,0.015312,0.024146,0.025123,0.007275,0.027898,0.003745,0.005792,0,0
0,0,0,0.000333,0.003584,0.006159,0.002507,0.00445,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
